tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9d3f88d07235bf5e_score,player_a516e640_x,player_a516e640_y,player_a516e640_move_target,player_a516e640_item,player_a516e640_score,player_a516e640_cut_speed,player_a516e640_speed,player_513e3f7a_x,player_513e3f7a_y,player_513e3f7a_move_target,player_513e3f7a_item,player_513e3f7a_score,player_513e3f7a_cut_speed,player_513e3f7a_speed
3960,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3961,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3962,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3963,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3964,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,25.24999999999993,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3965,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,26.499999999999858,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3966,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,27.749999999999787,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3967,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,28.999999999999716,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3968,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,30.249999999999645,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3969,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,31.499999999999574,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3970,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,32.749999999999716,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3971,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,34.0,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3972,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,35.250000000000284,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3973,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,36.50000000000057,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3974,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,37.75000000000085,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3975,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,39.00000000000114,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3976,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,plate,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_cut,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3977,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3978,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3979,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3980,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3981,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3982,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3983,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3984,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3985,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3986,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3987,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3988,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3989,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3990,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3991,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3992,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3993,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato_salad,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3994,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3995,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3996,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3997,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3998,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
3999,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4000,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4001,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4002,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4003,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4004,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4005,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4006,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4007,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4008,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4009,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4010,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4011,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4012,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4013,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4014,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4015,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4016,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,40.0,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4017,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,41.250000000000284,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4018,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,42.50000000000057,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4019,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,43.75000000000085,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4020,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,45.00000000000114,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4021,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,46.25000000000142,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4022,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,47.500000000001705,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4023,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,48.75000000000199,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4024,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,50.000000000002274,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4025,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,51.25000000000256,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4026,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,52.50000000000284,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4027,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,53.750000000003126,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4028,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,55.00000000000341,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
4029,0,1,,0,2,tomato,0,3,tomato,1,0,tomato_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,,3,3,plate,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,56.250000000003695,,tomato_salad,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0
