tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,44322547ba68e2ec_score,player_5648aa27_x,player_5648aa27_y,player_5648aa27_move_target,player_5648aa27_item,player_5648aa27_score,player_5648aa27_cut_speed,player_5648aa27_speed,player_bc958fb2_x,player_bc958fb2_y,player_bc958fb2_move_target,player_bc958fb2_item,player_bc958fb2_score,player_bc958fb2_cut_speed,player_bc958fb2_speed
3630,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,67.00000000000455,,,1,1.0,12.0,24.0,63.7500000000054,,,4,0.2,30.0
3631,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,66.500000000005,,,1,1.0,12.0,24.0,65.00000000000568,,,4,0.2,30.0
3632,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,66.00000000000546,,,1,1.0,12.0,24.0,66.25000000000597,,,4,0.2,30.0
3633,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,65.50000000000591,,,1,1.0,12.0,24.0,67.50000000000625,,,4,0.2,30.0
3634,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,65.00000000000637,,,1,1.0,12.0,24.0,68.75000000000654,,,4,0.2,30.0
3635,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,64.50000000000682,,,1,1.0,12.0,24.0,70.00000000000682,,,4,0.2,30.0
3636,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,64.00000000000728,,,1,1.0,12.0,24.0,71.2500000000071,,,4,0.2,30.0
3637,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,63.50000000000702,,,1,1.0,12.0,24.0,72.50000000000739,,,4,0.2,30.0
3638,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,63.000000000006764,,,1,1.0,12.0,24.0,73.75000000000767,,,4,0.2,30.0
3639,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,62.50000000000651,,,1,1.0,12.0,24.0,75.00000000000796,,,4,0.2,30.0
3640,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,62.00000000000625,,,1,1.0,12.0,24.0,76.25000000000824,,,4,0.2,30.0
3641,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,61.500000000006,,,1,1.0,12.0,24.0,77.50000000000853,,,4,0.2,30.0
3642,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,61.00000000000574,,,1,1.0,12.0,24.0,78.75000000000881,,,4,0.2,30.0
3643,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,60.500000000005485,,,1,1.0,12.0,24.0,80.0000000000091,,,4,0.2,30.0
3644,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,60.00000000000523,,,1,1.0,12.0,24.0,81.25000000000938,,,4,0.2,30.0
3645,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,59.500000000004974,,,1,1.0,12.0,24.0,82.50000000000966,,,4,0.2,30.0
3646,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,59.00000000000472,,,1,1.0,12.0,24.0,83.75000000000995,,,4,0.2,30.0
3647,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,58.50000000000446,,,1,1.0,12.0,24.0,85.00000000001023,,,4,0.2,30.0
3648,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,58.000000000004206,,,1,1.0,12.0,24.0,86.25000000001052,,,4,0.2,30.0
3649,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,57.50000000000395,,,1,1.0,12.0,24.0,87.5000000000108,,,4,0.2,30.0
3650,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,57.000000000003695,,,1,1.0,12.0,24.66756619610841,88.47591077356992,,,4,0.2,30.0
3651,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.50000000000344,,,1,1.0,12.0,25.545942769935266,89.36526705456868,,,4,0.2,30.0
3652,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.00000000000318,,,1,1.0,12.0,26.42431934376212,90.25462333556743,,,4,0.2,30.0
3653,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,55.50000000000293,,,1,1.0,12.0,27.302695917588977,91.14397961656618,,,4,0.2,30.0
3654,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,55.00000000000267,,,1,1.0,12.0,28.181072491415833,92.03333589756494,,,4,0.2,30.0
3655,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,54.500000000002416,,,1,1.0,12.0,29.05944906524269,92.9226921785637,,,4,0.2,30.0
3656,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,54.00000000000216,,,1,1.0,12.0,29.937825639069217,93.81204845956245,,,4,0.2,30.0
3657,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,53.500000000001904,,,1,1.0,12.0,30.816202212895718,94.7014047405612,,,4,0.2,30.0
3658,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,53.00000000000165,,,1,1.0,12.0,31.694578786722218,95.59076102155996,,,4,0.2,30.0
3659,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,52.50000000000139,,,1,1.0,12.0,32.57295536054872,96.48011730255871,,,4,0.2,30.0
3660,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,52.00000000000114,,,1,1.0,12.0,33.45133193437522,97.36947358355746,,,4,0.2,30.0
3661,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,51.50000000000088,,,1,1.0,12.0,34.32970850820172,98.25882986455622,,,4,0.2,30.0
3662,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,51.000000000000625,,,1,1.0,12.0,35.20808508202822,99.14818614555497,,,4,0.2,30.0
3663,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,50.50000000000037,,,1,1.0,12.0,36.08646165585472,100.03754242655373,,,4,0.2,30.0
3664,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,50.000000000000114,,,1,1.0,12.0,36.96483822968122,100.92689870755248,,,4,0.2,30.0
3665,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,49.49999999999986,,,1,1.0,12.0,37.84321480350772,101.81625498855124,,,4,0.2,30.0
3666,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,48.9999999999996,,,1,1.0,12.0,38.72159137733422,102.70561126955039,,,4,0.2,30.0
3667,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,48.499999999999346,,,1,1.0,12.0,39.59996795116072,103.59496755055007,,,4,0.2,30.0
3668,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,47.99999999999909,,,1,1.0,12.0,40.49047625129634,103.144703231137,,,4,0.2,30.0
3669,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,47.499999999998835,,,1,1.0,12.0,41.384815622898,102.27140082738306,,,4,0.2,30.0
3670,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,46.99999999999858,,,1,1.0,12.0,42.27915499449966,101.39809842362912,,,4,0.2,30.0
3671,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,46.49999999999832,,,1,1.0,12.0,41.27097478313647,100.65913112975484,,,4,0.2,30.0
3672,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,45.99999999999807,,,1,1.0,12.0,40.26279457177327,99.92016383588056,,,4,0.2,30.0
3673,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,45.49999999999781,,,1,1.0,12.0,39.25461436041007,99.18119654200628,,,4,0.2,30.0
3674,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,44.999999999997556,,,1,1.0,12.0,38.24643414904688,98.442229248132,,,4,0.2,30.0
3675,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,44.4999999999973,,,1,1.0,12.0,37.23825393768368,97.70326195425771,,,4,0.2,30.0
3676,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,43.999999999997044,,,1,1.0,12.0,36.230073726320484,96.96429466038343,,,4,0.2,30.0
3677,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,43.49999999999679,,,1,1.0,12.0,35.22189351495729,96.22532736650915,,,4,0.2,30.0
3678,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,42.99999999999653,,,1,1.0,12.0,34.21371330359409,95.48636007263487,,,4,0.2,30.0
3679,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,42.49999999999628,,,1,1.0,12.0,33.205533092230894,94.74739277876058,,,4,0.2,30.0
3680,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,41.99999999999602,,,1,1.0,12.0,32.197352880868216,94.0084254848863,,,4,0.2,30.0
3681,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,41.499999999995765,,,1,1.0,12.0,31.189172669505442,93.26945819101202,,,4,0.2,30.0
3682,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,40.99999999999551,,,1,1.0,12.0,30.1809924581426,92.53049089713774,,,4,0.2,30.0
3683,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,40.499999999995254,,,1,1.0,12.0,29.17281224677976,91.79152360326346,,,4,0.2,30.0
3684,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.14054025181224,40.057702995035356,,,1,1.0,12.0,28.16463203541692,91.05255630938917,,,4,0.2,30.0
3685,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.49189088134284,39.701960482636,,,1,1.0,12.0,27.15645182405434,90.31358901551489,,,4,0.2,30.0
3686,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.84324151087344,39.34621797023664,,,1,1.0,12.0,26.148271612691854,89.57462172164026,,,4,0.2,30.0
3687,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.19459214040404,38.99047545783728,,,1,1.0,12.0,25.140091401329368,88.83565442776532,,,4,0.2,30.0
3688,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.54594276993464,38.63473294543792,,,1,1.0,12.0,24.191508061589747,88.06603049924952,,,4,0.2,30.0
3689,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.89729339946524,38.27899043303856,,,1,1.0,12.0,24.176609043941685,86.81611929469348,,,4,0.2,30.0
3690,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.24864402899584,37.9232479206392,,,1,1.0,12.0,24.161710026293623,85.56620809013744,,,4,0.2,30.0
3691,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.59999465852644,37.56750540823984,,,1,1.0,12.0,24.14681100864556,84.3162968855814,,,4,0.2,30.0
3692,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.95134528805704,37.21176289584048,,,1,1.0,12.0,24.131911990997498,83.06638568102535,,,4,0.2,30.0
3693,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.30269591758764,36.85602038344112,,,1,1.0,12.0,24.117012973349436,81.81647447646931,,,4,0.2,30.0
3694,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.65404654711824,36.50027787104176,,,1,1.0,12.0,24.102113955701373,80.56656327191327,,,4,0.2,30.0
3695,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.00539717664884,36.1445353586424,,,1,1.0,12.0,24.08721493805331,79.31665206735723,,,4,0.2,30.0
3696,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.35674780617944,35.78879284624304,,,1,1.0,12.0,24.07231592040518,78.06674086280118,,,4,0.2,30.0
3697,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.70809843571004,35.43305033384349,,,1,1.0,12.0,24.057416902756934,76.81682965824514,,,4,0.2,30.0
3698,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.05944906524064,35.07730782144376,,,1,1.0,12.0,24.042517885108687,75.5669184536891,,,4,0.2,30.0
3699,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.41079969477124,34.72156530904403,,,1,1.0,12.0,24.02761886746044,74.31700724913306,,,4,0.2,30.0
3700,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.76215032430184,34.3658227966443,,,1,1.0,12.0,24.012719849812193,73.06709604457701,,,4,0.2,30.0
3701,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.11350095383244,34.01008028424457,,,1,1.0,12.0,24.0022374900803,71.81715820513979,,,4,0.2,30.0
3702,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.46485158336304,33.654337771844844,,,1,1.0,12.0,24.002060665486578,70.56715821764648,,,4,0.2,30.0
3703,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.81620221289364,33.298595259445115,,,1,1.0,12.0,24.001883840892855,69.31715823015317,,,4,0.2,30.0
3704,0,1,,0,2,tomato,0.19999999999999998,0,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.16755284242424,32.94285274704538,,,1,1.0,12.0,24.001707016299132,68.06715824265986,,,4,0.2,30.0
