tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,71d471df941244e1_score,player_008fc5c3_x,player_008fc5c3_y,player_008fc5c3_move_target,player_008fc5c3_item,player_008fc5c3_score,player_008fc5c3_cut_speed,player_008fc5c3_speed,player_e7ffa768_x,player_e7ffa768_y,player_e7ffa768_move_target,player_e7ffa768_item,player_e7ffa768_score,player_e7ffa768_cut_speed,player_e7ffa768_speed
3372,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.34834957054677,26.65165042944915,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3373,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.90640783230538,27.093592167690673,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3374,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.464466094064,27.535533905932198,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3375,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.02252435582261,27.977475644173722,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3376,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.58058261758121,28.419417382415247,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3377,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.13864087933982,28.861359120656772,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3378,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.69669914109843,29.303300858898297,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3379,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.25475740285705,29.74524259713982,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3380,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.81281566461566,30.187184335381346,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3381,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.37087392637426,30.62912607362287,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3382,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.92893218813288,31.071067811864395,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3383,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.4869904498915,31.51300955010592,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3384,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.0450487116501,31.954951288347445,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3385,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.6031069734087,32.39689302658897,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3386,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.16116523516732,32.838834764830494,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3387,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.71922349692593,33.28077650307202,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3388,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.27728175868454,33.722718241313544,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3389,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.83534002044314,34.16465997955507,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3390,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.39339828220176,34.60660171779659,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3391,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.95145654396038,35.04854345603812,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3392,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.50951480571898,35.49048519427964,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3393,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.06757306747758,35.93242693252117,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3394,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.6256313292362,36.37436867076269,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3395,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.18368959099482,36.81631040900422,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3396,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.74174785275342,37.25825214724574,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3397,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.29980611451202,37.700193885487266,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3398,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.85786437627064,38.14213562372879,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3399,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.41592263802924,38.584077361970316,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3400,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.97398089978786,39.02601910021184,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3401,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.53203916154646,39.467960838453365,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3402,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.19434681531618,39.953825558690255,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3403,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.18677754378768,40.57877972191247,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3404,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.17920827225919,41.20373388513468,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3405,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.17163900073069,41.828688048356895,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3406,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.1640697292022,42.45364221157911,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3407,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.1565004576737,43.07859637480132,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3408,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.1489311861452,43.703550538023535,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3409,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.14136191461671,44.32850470124575,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3410,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.13379264308821,44.95345886446796,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3411,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.12622337155972,45.578413027690175,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3412,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.11865410003122,46.20336719091239,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3413,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.11108482850273,46.8283213541346,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3414,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.10351555697423,47.453275517356815,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3415,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.09594628544573,48.07822968057903,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3416,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.08837701391724,48.70318384380124,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3417,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.08080774238874,49.328138007023455,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3418,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.07323847086025,49.95309217024567,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3419,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.06566919933175,50.57804633346788,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3420,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.05809992780326,51.203000496690095,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3421,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.05053065627476,51.82795465991231,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3422,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.04296138474626,52.45290882313452,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3423,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.03539211321777,53.077862986356735,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3424,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.02782284168927,53.70281714957895,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3425,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.02025357016078,54.32777131280116,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3426,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.01268429863197,54.952725476023375,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3427,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.00511502710276,55.57767963924559,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3428,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.72126494341975,56.08721304983902,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3429,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.28200690290024,56.53182228707877,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3430,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.84274886238072,56.976431524318514,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3431,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.4034908218612,57.42104076155826,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3432,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.96423278134168,57.865649998798006,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3433,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.52497474082216,58.31025923603775,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3434,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.08571670030264,58.7548684732775,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3435,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.64645865978312,59.19947771051724,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3436,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.2072006192636,59.64408694775699,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3437,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.76794257874408,60.088696184996735,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3438,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.32868453822456,60.53330542223648,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3439,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.88942649770505,60.97791465947623,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3440,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.45016845718553,61.42252389671597,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3441,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.01091041666601,61.86713313395572,,plate,1,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
